Gender,Birthday,Location,Days Watched,Completed,Total Entries,Episodes Watched,Country,Weighted_Y
Male,1987-07-01 00:00:00+00:00,SanJuanMiramarPuertoRico,27.6,69.0,71.0,1566.0,Rico,458.34742810254374
Male,1986-03-23 00:00:00+00:00,Netherlands,20.0,42.0,68.0,1281.0,Netherlands,370.7708729806438
Male,1988-08-29 00:00:00+00:00,TrondheimNorway,25.4,62.0,67.0,1529.0,Norway,442.29366062719885
Female,1993-03-01 00:00:00+00:00,israel,3.4,5.0,73.0,194.0,israel,90.51994460718907
Female,1990-10-23 00:00:00+00:00,InYagamiLightsHouse,0.9,1.0,7.0,50.0,House,16.59436818614241
Male,1986-02-02 00:00:00+00:00,Monterrey,78.5,217.0,259.0,4798.0,Monterrey,1427.249535194826
Female,1989-03-29 00:00:00+00:00,UnitedKingdom,71.2,200.0,372.0,4420.0,Kingdom,1388.5822023617493
Female,1989-09-14 00:00:00+00:00,Sofia,54.6,217.0,223.0,3214.0,Sofia,1025.7315568152737
Male,1993-01-14 00:00:00+00:00,TallinnEstonia,44.2,109.0,155.0,2534.0,Estonia,762.2490992113525
Male,1989-03-25 00:00:00+00:00,Sweden,146.4,290.0,499.0,8585.0,Sweden,2520.688849132962
Male,1988-11-21 00:00:00+00:00,Germany,43.6,11.0,20.0,2621.0,Germany,650.8720755918437
Female,1992-03-24 00:00:00+00:00,Sweden,59.5,58.0,88.0,3519.0,Sweden,933.2008462009305
Female,1990-05-29 00:00:00+00:00,toronto,0.0,0.0,0.0,0.0,toronto,0.0
Male,1987-01-01 00:00:00+00:00,PortoAlegreRSBrazil,42.8,111.0,206.0,2511.0,Brazil,785.6889446815859
Female,1992-12-09 00:00:00+00:00,pembrokepinesflorida,4.3,6.0,7.0,256.0,pembrokepinesflorida,69.22411178577603
Male,1984-08-15 00:00:00+00:00,Finland,60.2,169.0,263.0,3569.0,Finland,1106.2010486826139
Male,1986-02-10 00:00:00+00:00,Esteio,2.4,6.0,7.0,140.0,Esteio,41.20596726610871
Male,1989-11-28 00:00:00+00:00,AbuDhabiUAE,18.1,50.0,135.0,1026.0,AbuDhabiUAE,352.3541570720797
Male,1987-05-14 00:00:00+00:00,CrossettArkansas,61.2,147.0,266.0,3361.0,USA,1047.5013311971095
Male,1987-06-10 00:00:00+00:00,OrlandoFlorida,63.8,164.0,185.0,3845.0,USA,1126.028801557727
Female,1982-05-02 00:00:00+00:00,ILUSAEarthMilkyWay,89.7,434.0,533.0,5230.0,Way,1810.6523042294104
Female,1986-10-15 00:00:00+00:00,Sweden,83.7,240.0,545.0,5051.0,Sweden,1661.4704306977346
Male,1988-11-23 00:00:00+00:00,QCPhilippines,14.8,36.0,50.0,865.0,Philippines,257.72695328634256
Male,1992-05-14 00:00:00+00:00,SomewhereintheMajesticHeaven,44.4,134.0,150.0,2618.0,Heaven,793.3938456819407
Female,1994-09-28 00:00:00+00:00,ColumbusIndiana,0.0,0.0,0.0,0.0,Indiana,0.0
Male,1981-12-07 00:00:00+00:00,GermanystonesthrowfromBerlin,132.8,387.0,1337.0,8460.0,DEU,3006.52336258004
Male,1990-06-01 00:00:00+00:00,CeljeSlovenia,93.7,137.0,167.0,4442.0,Slovenia,1255.9321142545223
Female,1989-08-03 00:00:00+00:00,SantaMariaCaxiasdoSulRS,10.2,17.0,23.0,600.0,SantaMariaCaxiasdoSulRS,167.66576307103594
Male,1984-10-24 00:00:00+00:00,China,0.8,4.0,4.0,66.0,China,20.301495508099308
Female,1992-12-12 00:00:00+00:00,underyourbed,115.3,287.0,466.0,6818.0,underyourbed,2072.592015054958
Male,1991-03-01 00:00:00+00:00,Turkey,41.3,64.0,116.0,2495.0,Turkey,704.109267259481
Male,1987-05-10 00:00:00+00:00,BudapestHungary,232.4,1048.0,1161.0,13718.0,Hungary,4563.889683168869
Male,1986-05-21 00:00:00+00:00,PalmyraNY,45.8,82.0,88.0,2691.0,USA,746.8559476250887
Male,1992-07-13 00:00:00+00:00,MonterreyNL,31.3,96.0,101.0,1844.0,CAN,557.1766379673934
Male,1992-01-30 00:00:00+00:00,MonterreyNL,8.9,37.0,41.0,555.0,CAN,177.95062704950578
Female,1995-01-28 00:00:00+00:00,France,58.5,369.0,1535.0,3621.0,France,1940.5301322026116
Female,1991-10-15 00:00:00+00:00,Turkey,80.7,142.0,200.0,5043.0,Turkey,1409.6556529522927
Female,1993-06-28 00:00:00+00:00,MarsplanetO_O,8.6,23.0,39.0,502.0,MarsplanetO_O,156.3450043964973
Male,1971-07-03 00:00:00+00:00,FortCollinsColorado,13.4,52.0,67.0,769.0,USA,253.25744558837152
Male,1986-06-24 00:00:00+00:00,PortoAlegreBrasil,51.3,185.0,627.0,2809.0,Brasil,1136.593570526437
Female,1990-04-05 00:00:00+00:00,SomewhereTexas,61.6,36.0,142.0,3725.0,USA,999.761507407987
Female,1989-02-05 00:00:00+00:00,NewMexico,23.1,7.0,10.0,1351.0,Mexico,336.4295366188952
Female,1989-02-20 00:00:00+00:00,Ireland,44.2,50.0,93.0,2636.0,Ireland,717.6717136549142
Female,1994-12-20 00:00:00+00:00,Singapore,3.7,1.0,2.0,225.0,Singapore,56.03998829920618
Male,1991-01-27 00:00:00+00:00,Wisconsin,81.4,469.0,1438.0,5615.0,USA,2419.858223614755
Male,1994-10-04 00:00:00+00:00,TrentonNJ,52.9,104.0,165.0,3144.0,USA,911.5821565454632
Female,1987-11-12 00:00:00+00:00,Philippines,86.9,88.0,136.0,5188.0,Philippines,1380.261186214171
Male,1990-03-10 00:00:00+00:00,AustraliaNSWTaree,13.5,2.0,4.0,858.0,Taree,210.30288307044444
Male,1991-06-14 00:00:00+00:00,TerradaGaroa,21.4,15.0,45.0,1275.0,Garoa,341.8982963108269
Male,1991-12-27 00:00:00+00:00,Netherlands,98.7,150.0,152.0,5903.0,Netherlands,1597.376436246251
Female,1986-04-21 00:00:00+00:00,Texas,18.6,18.0,18.0,1081.0,USA,281.91966364606475
Male,1989-10-17 00:00:00+00:00,Germany,7.5,36.0,48.0,422.0,Germany,149.58770073074152
Non-Binary,1990-12-06 00:00:00+00:00,ManilaPhilippines,39.8,65.0,70.0,2390.0,Philippines,653.8082803792408
Male,1985-08-31 00:00:00+00:00,Germany,373.4,1194.0,1227.0,22336.0,Germany,6765.6195094696905
Female,1994-05-11 00:00:00+00:00,TelAvivIsrael,52.8,145.0,383.0,3263.0,Israel,1084.111887922523
Male,1984-04-15 00:00:00+00:00,ChelyabinskRussia,20.4,102.0,263.0,1174.0,Russia,489.09467211072666
Male,1983-10-17 00:00:00+00:00,SantiagoChile,250.0,917.0,985.0,15383.0,Chile,4787.692159423239
Male,1988-03-16 00:00:00+00:00,Chicago,17.3,3.0,9.0,7158.0,Chicago,1680.1338904231181
Male,1991-06-25 00:00:00+00:00,SwanseaWalesUnitedKingdom,16.4,16.0,76.0,956.0,Kingdom,282.8200106526384
Female,1993-02-07 00:00:00+00:00,Theworldthatneverwas,20.0,16.0,29.0,1054.0,Theworldthatneverwas,281.4075751893928
Male,1987-11-09 00:00:00+00:00,AntipoloPhilippines,0.0,0.0,0.0,0.0,Philippines,0.0
Female,1988-07-19 00:00:00+00:00,IzmirTurkey,49.3,26.0,44.0,2922.0,Turkey,745.9530291199973
Male,1991-10-04 00:00:00+00:00,LithuaniaElektrenai,67.5,140.0,165.0,3909.0,Elektrenai,1118.0915346470583
Male,1990-12-09 00:00:00+00:00,PortugalCasteloBranco,75.7,130.0,145.0,4446.0,Branco,1230.6022709683325
Non-Binary,1990-01-04 00:00:00+00:00,Maryland,24.4,34.0,66.0,1448.0,USA,406.3429712929809
Male,1991-04-02 00:00:00+00:00,PolskaBielskPodlaski,111.1,281.0,353.0,6601.0,Podlaski,1953.4197360166033
Male,1988-12-13 00:00:00+00:00,TheHagueTheNetherlands,35.9,86.0,96.0,2080.0,Netherlands,606.0827066493644
Male,1990-09-24 00:00:00+00:00,MyLittleDevilJinroku,98.4,107.0,138.0,5900.0,Jinroku,1564.123389638055
Female,1993-05-20 00:00:00+00:00,HoytLakesMinnesota,0.0,0.0,0.0,0.0,USA,0.0
Male,1990-11-22 00:00:00+00:00,Finland,49.0,171.0,206.0,2860.0,Finland,904.5617554174294
Female,1993-04-20 00:00:00+00:00,Germany,12.4,35.0,47.0,677.0,Germany,210.4519704191057
Male,1988-09-19 00:00:00+00:00,Canoas,21.4,35.0,47.0,1289.0,Canoas,357.7030184113213
Male,2008-08-08 00:00:00+00:00,Hell,269.3,870.0,1058.0,15778.0,Hell,4904.029476918799
Male,1990-03-24 00:00:00+00:00,ParanaBrasil,5.8,7.0,9.0,349.0,Brasil,93.36031657698933
Female,1994-03-14 00:00:00+00:00,Noneofyourbusiness,0.0,0.0,0.0,0.0,Noneofyourbusiness,0.0
Female,1993-09-19 00:00:00+00:00,Israel,30.0,57.0,121.0,1774.0,Israel,529.0286168632718
Female,1985-01-15 00:00:00+00:00,lompoccali,0.0,0.0,0.0,0.0,lompoccali,0.0
Female,1992-05-21 00:00:00+00:00,semenyihselangor,0.0,0.0,0.0,0.0,semenyihselangor,0.0
Female,1989-10-29 00:00:00+00:00,NorthCarolina,14.8,11.0,20.0,913.0,Carolina,237.8713154784896
Male,1988-05-02 00:00:00+00:00,PleasantHillCalifornia,40.5,54.0,80.0,2418.0,USA,659.9880320302473
Male,1988-06-06 00:00:00+00:00,Philippines,160.6,517.0,567.0,9556.0,Philippines,2921.966127728535
Male,1989-04-28 00:00:00+00:00,RaleighNorthCarolina,89.7,150.0,182.0,5254.0,Carolina,1458.2427521799639
Male,1994-03-01 00:00:00+00:00,TocantinsBrazil,36.9,31.0,85.0,2222.0,Brazil,602.0653855370015
Male,1989-08-31 00:00:00+00:00,GeneseoNewYork,175.9,787.0,839.0,10149.0,GBR,3374.2597776782372
Male,1980-12-31 00:00:00+00:00,NAiknowurgettinsickD,0.0,0.0,1.0,0.0,NAiknowurgettinsickD,0.5572529133568599
Female,1991-03-01 00:00:00+00:00,NewJersey,15.0,15.0,69.0,889.0,Jersey,261.9964827181024
Male,1989-09-29 00:00:00+00:00,MelbourneAustralia,51.1,91.0,156.0,3011.0,Australia,867.2193724404142
Male,1988-10-31 00:00:00+00:00,EUNLAmsterdam,57.5,89.0,134.0,3452.0,NLD,959.8762000697022
Female,1991-11-25 00:00:00+00:00,England,30.4,50.0,107.0,1791.0,England,521.398067499185
Male,1990-03-22 00:00:00+00:00,France,66.7,179.0,368.0,4011.0,France,1276.7786225214245
Male,1983-09-09 00:00:00+00:00,LasPinasMetroManila,28.6,45.0,66.0,1715.0,PHL,477.02661415200026
Female,1988-08-22 00:00:00+00:00,Tallinn,12.6,50.0,116.0,712.0,Tallinn,265.72590850497755
Male,1988-02-10 00:00:00+00:00,SantiagoChile,225.6,801.0,1097.0,13910.0,Chile,4427.841326487516
Female,1988-01-20 00:00:00+00:00,CaxiasdoSulRioGrandedoSul,33.4,69.0,74.0,1977.0,Sul,558.7727852998552
Male,1985-10-04 00:00:00+00:00,Canada,56.1,81.0,97.0,3353.0,Canada,910.8944264395436
Male,1991-06-13 00:00:00+00:00,BritishColumbiaCanada,16.9,49.0,68.0,960.0,Canada,298.4389750962001
Male,1990-09-14 00:00:00+00:00,BulgariaDveMogili,18.4,3.0,4.0,1122.0,Mogili,274.95995968895727
Male,1992-09-28 00:00:00+00:00,RybnikPolska,21.0,77.0,100.0,1203.0,Polska,391.04131271620736
Male,1989-05-10 00:00:00+00:00,RiversideCalifornia,58.3,123.0,348.0,3440.0,USA,1096.2247230365765
Male,1982-01-10 00:00:00+00:00,LimaPeru,58.5,159.0,286.0,3376.0,Peru,1067.4950022606513
Female,1990-06-29 00:00:00+00:00,BlackpoolEngland,35.4,94.0,113.0,2113.0,England,627.5232011072824
Male,1988-11-06 00:00:00+00:00,Canada,11.4,32.0,48.0,687.0,Canada,211.06278496723613
Male,1980-01-14 00:00:00+00:00,UplandCalifornia,2.3,3.0,10.0,142.0,USA,41.57165015761805
Female,1989-12-27 00:00:00+00:00,VenturaCalifornia,75.6,151.0,801.0,4380.0,USA,1592.7715833601078
Male,1987-09-05 00:00:00+00:00,TheThousandSunny,25.0,60.0,74.0,1473.0,Sunny,431.81210423066153
Female,1991-07-19 00:00:00+00:00,TorontoCanada,113.0,418.0,796.0,6902.0,Canada,2349.6391705099095
Female,1993-02-17 00:00:00+00:00,EcruteakCity,30.6,67.0,209.0,1940.0,City,622.7029453332092
Female,1989-05-26 00:00:00+00:00,NewYorkNY,71.2,279.0,327.0,4356.0,USA,1393.802265797775
Female,2012-12-24 00:00:00+00:00,CANON,0.0,0.0,2.0,0.0,USA,1.1145058267137198
Male,1991-10-22 00:00:00+00:00,sereteisoulsocietylosnocheshuecomundo,0.0,0.0,0.0,0.0,sereteisoulsocietylosnocheshuecomundo,0.0
Male,1979-01-03 00:00:00+00:00,ChicagolandIllinois,268.2,1169.0,1445.0,15271.0,USA,5172.198457395911
Male,1991-05-29 00:00:00+00:00,APlaceInIndifference,27.3,71.0,93.0,1589.0,Indifference,476.9300613935992
Male,1985-07-03 00:00:00+00:00,VancouverBritishColumbia,65.7,259.0,271.0,3976.0,Columbia,1259.7786426035418
Female,1986-02-26 00:00:00+00:00,Germany,0.0,0.0,0.0,0.0,Germany,0.0
Male,1989-12-14 00:00:00+00:00,China,0.0,0.0,0.0,0.0,China,0.0
Male,1991-06-13 00:00:00+00:00,Northants,3.4,15.0,15.0,198.0,Northants,64.84706835250768
Male,1988-06-22 00:00:00+00:00,Belgium,261.9,918.0,1202.0,15106.0,Belgium,4851.411784802796
Female,1966-02-15 00:00:00+00:00,PinehurstNC,0.0,0.0,0.0,0.0,USA,0.0
Female,1991-06-02 00:00:00+00:00,Salzburg,11.6,8.0,17.0,696.0,AUT,182.2676799975284
Male,1977-02-02 00:00:00+00:00,Sweden,75.0,119.0,152.0,4456.0,Sweden,1230.148795363588
Male,1992-01-21 00:00:00+00:00,KENT,77.0,163.0,171.0,4564.0,CAN,1292.1101494583402
Female,1988-01-02 00:00:00+00:00,EgdeworthNewSouthWales,21.0,25.0,30.0,1213.0,Wales,324.6241915837127
Male,1979-10-03 00:00:00+00:00,CancunMexico,1.1,4.0,5.0,89.0,Mexico,26.37145671582067
Female,1993-07-01 00:00:00+00:00,TallinnEstonia,54.1,34.0,45.0,3238.0,Estonia,827.201245248721
Female,1993-10-17 00:00:00+00:00,HaifaIsrael,12.7,20.0,53.0,770.0,Israel,227.0018310077237
Male,1989-03-31 00:00:00+00:00,BelgiumEurope,20.1,41.0,89.0,1192.0,Europe,361.26989738801745
Male,1944-02-28 00:00:00+00:00,Belgium,118.0,342.0,400.0,6979.0,Belgium,2106.18474126697
Male,1989-05-17 00:00:00+00:00,Texas,0.0,0.0,0.0,0.0,USA,0.0
Male,1992-10-03 00:00:00+00:00,Ohio,8.1,2.0,3.0,495.0,USA,122.37124294538161
Female,1984-05-12 00:00:00+00:00,ProvoUT,35.0,38.0,55.0,2052.0,USA,548.7806032944953
Female,1989-04-27 00:00:00+00:00,athens,8.7,13.0,17.0,528.0,athens,144.4663428952566
Female,1992-05-15 00:00:00+00:00,IstanbulTurkey,34.1,104.0,155.0,2273.0,Turkey,693.1139829951774
Female,1988-07-28 00:00:00+00:00,Scotland,37.5,102.0,160.0,2160.0,Scotland,670.3794913190819
Male,1989-10-11 00:00:00+00:00,Toronto,32.1,73.0,198.0,1903.0,CAN,612.2368802683429
Female,1991-10-11 00:00:00+00:00,nearBremenGermany,34.5,42.0,51.0,2064.0,Germany,551.3503631214619
Male,1988-06-09 00:00:00+00:00,TheSouthwest,2.5,4.0,5.0,139.0,Southwest,38.77095634482181
Male,1981-12-31 00:00:00+00:00,Netherlands,0.0,0.0,0.0,0.0,Netherlands,0.0
Male,1987-06-30 00:00:00+00:00,LindenhurstILUnitedState,20.1,26.0,36.0,1171.0,State,318.2772268157099
Male,1982-12-09 00:00:00+00:00,PalmSprings,20.4,16.0,26.0,1237.0,Springs,322.4942214541794
Female,1982-08-23 00:00:00+00:00,MemphisTenessee,25.4,40.0,49.0,1488.0,Tenessee,410.15344539495993
Female,1999-07-07 00:00:00+00:00,BridgeportCanada,236.8,989.0,1036.0,14600.0,Canada,4667.951182789233
Female,1992-09-25 00:00:00+00:00,IntheImaginaryHotsprings,22.2,84.0,175.0,1272.0,Hotsprings,453.5426567143264
Male,1982-11-26 00:00:00+00:00,AlbertaCanada,9.8,37.0,63.0,569.0,Canada,193.96420005042998
Male,1995-02-16 00:00:00+00:00,GoldfieldNevada,0.0,0.0,0.0,0.0,USA,0.0
Female,1989-04-08 00:00:00+00:00,Philippines,13.7,42.0,58.0,791.0,Philippines,247.80440035938162
Male,1980-01-03 00:00:00+00:00,Malaysia,151.2,356.0,450.0,8740.0,Malaysia,2569.816450773885
Female,1989-07-27 00:00:00+00:00,TarlacCityPhils,4.6,7.0,10.0,274.0,Phils,75.81819034183987
Male,1992-06-12 00:00:00+00:00,California,1.2,3.0,6.0,71.0,USA,22.228554388737784
Female,1979-08-02 00:00:00+00:00,KL,64.7,162.0,229.0,3858.0,KL,1152.9258924140408
Female,1989-08-06 00:00:00+00:00,ZealandDenmark,46.5,145.0,426.0,2993.0,Denmark,1041.8162836132556
Female,1990-11-30 00:00:00+00:00,oldhamunitedkingdom,0.0,0.0,0.0,0.0,oldhamunitedkingdom,0.0
Male,1989-06-13 00:00:00+00:00,KalmarSweden,42.4,147.0,213.0,2550.0,Sweden,819.0175907099552
Male,1989-11-22 00:00:00+00:00,NorthCarolina,57.7,142.0,172.0,3444.0,Carolina,1009.6089910902218
Male,1990-02-24 00:00:00+00:00,WillistonNorthDakota,26.0,41.0,57.0,1476.0,Dakota,412.7272577807349
Male,1987-07-08 00:00:00+00:00,MonroeMichigan,56.9,133.0,277.0,3348.0,USA,1040.2158895538562
Male,1985-08-18 00:00:00+00:00,PhoenixArizona,170.5,457.0,684.0,63512.0,USA,15499.805269799277
Male,1985-08-15 00:00:00+00:00,Vissefjaumlrda,34.2,46.0,55.0,2024.0,Vissefjaumlrda,546.4024279839136
Female,1992-03-05 00:00:00+00:00,FLORIDA,0.0,0.0,0.0,0.0,USA,0.0
Female,1993-05-10 00:00:00+00:00,Earth,67.5,146.0,244.0,4014.0,Earth,1189.9513776913452
Male,1992-01-09 00:00:00+00:00,RiodeJaneiroBrazil,184.4,568.0,969.0,10868.0,Brazil,3493.321864826924
Male,2008-09-02 00:00:00+00:00,inbattle,12.1,10.0,14.0,731.0,inbattle,190.15258127326467
Male,1989-11-30 00:00:00+00:00,StPetersburg,55.9,161.0,188.0,3364.0,Petersburg,1009.7944931092562
Male,1988-11-16 00:00:00+00:00,InglewoodCalifornia,50.0,130.0,185.0,2832.0,USA,863.4626192451726
Female,1991-03-21 00:00:00+00:00,England,48.3,124.0,204.0,2951.0,England,897.3355800570017
Male,1978-01-17 00:00:00+00:00,SaltLakeCityUtah,121.9,398.0,401.0,7207.0,USA,2193.9250879271526
Male,1991-08-16 00:00:00+00:00,ManilaPhilippines,14.1,32.0,33.0,832.0,Philippines,237.90718063410463
Female,1994-12-22 00:00:00+00:00,California,112.8,378.0,513.0,6802.0,USA,2145.7095111896087
Male,1990-03-11 00:00:00+00:00,StLouisMissouri,197.9,449.0,826.0,11834.0,USA,3577.6236547880662
Male,1990-12-18 00:00:00+00:00,MayaguezPuertoRico,131.7,30.0,46.0,7867.0,Rico,1944.5288985234401
Male,1991-04-24 00:00:00+00:00,Scotland,118.2,119.0,200.0,7096.0,Scotland,1894.5282762134682
Male,1987-08-07 00:00:00+00:00,CaxiasdoSulRSBrasil,8.5,33.0,68.0,493.0,Brasil,176.07589032018774
Female,1985-08-25 00:00:00+00:00,Connecticut,47.2,120.0,157.0,2751.0,USA,821.7588305558612
Male,1987-11-04 00:00:00+00:00,longislandnewyork,189.3,500.0,559.0,11338.0,longislandnewyork,3337.9331043282527
Male,1987-02-19 00:00:00+00:00,BoiseIdaho,117.5,260.0,416.0,6973.0,USA,2066.5405329145087
Male,1986-06-24 00:00:00+00:00,NipomoCalifornia,0.0,0.0,0.0,0.0,USA,0.0
Male,1989-06-14 00:00:00+00:00,PhiladelphiaPennsylvania,131.5,285.0,679.0,7698.0,USA,2403.68679876004
Male,1985-05-22 00:00:00+00:00,LosAngelesCalifornia,161.5,416.0,467.0,9700.0,USA,2842.459654506189
Male,1990-06-12 00:00:00+00:00,TEHDEEPZOFHELLZ,8.3,21.0,43.0,460.0,USA,147.5013690158557
Male,1987-11-03 00:00:00+00:00,SanPabloCityLagunaPhilippines,229.9,1090.0,1326.0,14623.0,Philippines,4888.820465788723
Female,1983-11-16 00:00:00+00:00,ZagrebCroatia,16.1,37.0,72.0,921.0,Croatia,284.29691058213905
Female,2009-03-06 00:00:00+00:00,Budapest,17.9,48.0,62.0,1049.0,HUN,315.7660892057812
Female,1969-06-28 00:00:00+00:00,NorwichNorfolkUK,15.8,9.0,14.0,959.0,GBR,244.63177139646072
Male,1986-11-27 00:00:00+00:00,LandBelowofTheWindMY,8.3,56.0,59.0,488.0,LandBelowofTheWindMY,182.93882876170107
Male,1991-09-29 00:00:00+00:00,OZKansas,4.5,1.0,3.0,278.0,USA,69.36080939510774
Male,1990-01-27 00:00:00+00:00,lorainohio,0.0,0.0,0.0,0.0,lorainohio,0.0
Female,1988-04-09 00:00:00+00:00,WezepGelderlandHolland,61.8,169.0,203.0,3705.0,Holland,1105.26616441503
Male,1986-02-03 00:00:00+00:00,MonterreyNuevoLeon,0.0,0.0,0.0,0.0,Leon,0.0
Female,1988-05-09 00:00:00+00:00,Melbourne,13.8,39.0,52.0,820.0,AUS,249.54172807032046
Female,1983-04-19 00:00:00+00:00,SatildeoPauloSP,8.3,25.0,39.0,494.0,BRA,155.46248095267222
Male,1986-03-05 00:00:00+00:00,BelgradeSerbia,66.2,203.0,385.0,3866.0,Serbia,1265.9939310408574
Female,1990-09-04 00:00:00+00:00,Nottingham,27.4,50.0,55.0,1638.0,GBR,455.1915954274116
Male,1990-06-15 00:00:00+00:00,Canada,96.7,244.0,620.0,6042.0,Canada,1943.1184894779844
Female,1994-08-20 00:00:00+00:00,WhereyouatleastexpectD,5.1,10.0,43.0,308.0,WhereyouatleastexpectD,104.10356190921698
Female,1995-02-12 00:00:00+00:00,Texas,23.1,39.0,54.0,1352.0,USA,379.47882753761274
Male,1991-08-28 00:00:00+00:00,LithuaniaVilnius,46.4,109.0,141.0,2790.0,Vilnius,815.1737124964677
Male,1987-12-10 00:00:00+00:00,Yorkshire,52.6,104.0,112.0,3003.0,GBR,849.1073041128145
Male,1983-03-18 00:00:00+00:00,KansasCity,45.9,108.0,144.0,2698.0,City,794.6116221832137
Male,1984-06-20 00:00:00+00:00,old,33.4,109.0,121.0,1966.0,old,605.2790043558291
Male,1971-03-29 00:00:00+00:00,here,181.7,968.0,1034.0,10897.0,here,3763.505962240636
Male,1985-07-06 00:00:00+00:00,Pennsylvania,176.6,188.0,305.0,10640.0,USA,2848.6922738799117
Female,1995-12-01 00:00:00+00:00,California,62.8,188.0,305.0,3845.0,USA,1206.06703291571
Male,1992-11-23 00:00:00+00:00,DanvilleIllinois,0.0,0.0,0.0,0.0,USA,0.0
Male,1994-02-28 00:00:00+00:00,Minnesota,81.1,262.0,556.0,4916.0,USA,1647.356634672113
Male,1986-01-27 00:00:00+00:00,KaukaunaWisconsin,2.2,1.0,1.0,126.0,USA,31.638209470687222
Male,1986-08-02 00:00:00+00:00,ChristchurchNewZealand,38.1,40.0,54.0,2301.0,Zealand,608.9659132083765
Female,1991-09-17 00:00:00+00:00,California,20.5,12.0,29.0,1280.0,USA,331.9291601143227
Female,1989-05-08 00:00:00+00:00,StocktonCa,39.3,54.0,126.0,2244.0,Ca,644.5108781393201
Male,1992-01-28 00:00:00+00:00,California,150.2,880.0,1080.0,9742.0,USA,3452.8589587222955
Male,1987-10-28 00:00:00+00:00,Norway,26.4,5.0,8.0,1600.0,Norway,393.88146037485564
Male,1989-08-29 00:00:00+00:00,CilacapIndonesia,0.0,0.0,5.0,0.0,Indonesia,2.7862645667842996
Female,1985-07-27 00:00:00+00:00,KualaLumpur,38.6,122.0,151.0,2260.0,Lumpur,700.6550925724728
Female,1989-01-26 00:00:00+00:00,OkinawaJapan,0.0,0.0,0.0,0.0,Japan,0.0
Male,1987-05-25 00:00:00+00:00,SzczecinPoland,31.8,65.0,81.0,1783.0,Poland,514.4046182342909
Male,1988-12-30 00:00:00+00:00,BergenNorway,68.7,61.0,62.0,4098.0,Norway,1060.1193427972878
Male,1988-08-30 00:00:00+00:00,StPetersburgRussia,91.8,274.0,373.0,5435.0,Russia,1678.8194676400585
Female,1982-10-04 00:00:00+00:00,NC,248.8,243.0,254.0,14711.0,USA,3838.0793154535922
Female,1991-08-12 00:00:00+00:00,PlymouthUK,28.0,73.0,110.0,1720.0,GBR,518.385196564212
Male,1993-07-03 00:00:00+00:00,oklahomacityoklahoma,0.0,0.0,0.0,0.0,oklahomacityoklahoma,0.0
Female,1986-11-22 00:00:00+00:00,ChicagoIL,64.7,287.0,1632.0,3840.0,USA,2002.0433227381145
Female,1990-02-22 00:00:00+00:00,SofiaBulgaria,35.4,113.0,250.0,2119.0,Bulgaria,716.1257548495375
Female,1980-07-30 00:00:00+00:00,CentralFlorida,30.1,76.0,122.0,1719.0,USA,527.7215687231144
Male,1990-02-03 00:00:00+00:00,HamburgGermany,80.0,248.0,340.0,4608.0,Germany,1446.782748975354
Female,1992-10-19 00:00:00+00:00,netherlands,31.5,107.0,124.0,1982.0,netherlands,608.4708891525106
Male,1987-07-11 00:00:00+00:00,TrondheimNorway,5.7,28.0,34.0,307.0,Norway,109.48156397557672
Male,1985-01-31 00:00:00+00:00,GroningenTheNetherlands,46.5,94.0,148.0,2693.0,Netherlands,788.0064339753231
Female,1988-01-29 00:00:00+00:00,LeominsterMass,1.2,1.0,7.0,88.0,Mass,25.59365356487607
Male,1991-01-12 00:00:00+00:00,Indiana,90.3,305.0,350.0,5439.0,Indiana,1683.8252077393295
Male,1991-10-21 00:00:00+00:00,RiodeJaneiroBrazil,54.0,41.0,53.0,3243.0,Brazil,836.7685469547398
Male,1987-03-30 00:00:00+00:00,myroomleomistermass,11.3,8.0,10.0,662.0,myroomleomistermass,170.29737811446182
Male,1991-08-19 00:00:00+00:00,AR,12.1,19.0,26.0,724.0,USA,200.3587818752743
Male,1988-08-02 00:00:00+00:00,NRHTexas,122.2,337.0,636.0,7409.0,USA,2337.118680532324
Female,1986-08-11 00:00:00+00:00,somewhereoutthere,55.5,167.0,195.0,3214.0,somewhereoutthere,982.03815138202
Female,1988-03-10 00:00:00+00:00,USA,12.7,27.0,35.0,709.0,USA,206.79515893912827
Male,1986-02-19 00:00:00+00:00,BlackLionDublin,154.0,358.0,595.0,9097.0,IRL,2736.2974176136604
Female,1993-08-06 00:00:00+00:00,Israel,4.2,6.0,17.0,246.0,Israel,72.41671505254348
Male,1981-10-25 00:00:00+00:00,AntwerpBelgium,129.9,302.0,922.0,7767.0,Belgium,2563.9695190040884
Female,1985-12-09 00:00:00+00:00,MelbourneAustralia,3.9,3.0,4.0,220.0,Australia,57.24699181841055
Female,1989-10-11 00:00:00+00:00,ScottishHighlands,30.3,54.0,74.0,1793.0,Highlands,505.7052726914434
Female,1988-06-17 00:00:00+00:00,JacksonvilleNorthCarolina,0.4,0.0,1.0,23.0,Carolina,6.125502351609743
Female,1988-01-15 00:00:00+00:00,Sweden,23.2,92.0,140.0,1299.0,Sweden,445.44448600226576
Male,1988-10-10 00:00:00+00:00,NewYork,6.9,10.0,13.0,415.0,GBR,113.25663163366863
Male,1986-07-23 00:00:00+00:00,IndianapolisIndiana,102.0,240.0,363.0,5852.0,Indiana,1756.3976461036723
